group,image_path,p,yhat,json_ok,evidence_ok,hallucination,too_long,fail_safe,fail_reason,unsupported_localization,unsupported_size,unsupported_tension,unsupported_imaging_sign,report_word_count,diagnostic_report,evidence_text_ids,evidence_case_ids
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,71,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: The analysis is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is identified.
Recommendations: Clinical correlation is advised. Further imaging may be considered if clinical suspicion persists.
Limitations: This is a screening assessment. The analysis does not provide localization, laterality, size, extent, or assessment of tension physiology. The output should be interpreted in the full clinical context.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,79,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: The analysis is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is identified.
Recommendations: Clinical correlation is advised. Further evaluation may be considered if clinical suspicion persists.
Limitations: The analysis is based on a single view. The retrieved reference cases show low similarity to the current study, which may affect confidence. Assessment of laterality, size, extent, or tension physiology is not available from this output.",[],"[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.4672.1517875184.64448""]"
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,77,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for human review and correlation with the full clinical context is required.
Limitations: This is a screening output and does not fully exclude disease in every case. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output.","[""KB_064"", ""KB_072""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,83,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: This output requires qualified human review. Clinical correlation is essential.
Limitations: This is an automated screening output and does not fully exclude disease in every case. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output. The conclusion should be interpreted with appropriate clinical caution.","[""KB_064"", ""KB_072"", ""KB_065""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.4672.1517875184.64448""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,67,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: No evidence suggestive of pneumothorax.
Impression: Not suggestive of pneumothorax.
Recommendations: Clinical correlation is advised. Further imaging may be considered if clinical suspicion persists.
Limitations: This assessment does not provide localization, laterality, size, extent, or tension physiology evaluation. The output should be interpreted in conjunction with the full clinical context and complete radiographic evaluation.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,64,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: No pneumothorax is identified.
Impression: Not suggestive of pneumothorax.
Recommendations: Clinical correlation is advised. Further imaging may be considered if clinical suspicion persists.
Limitations: The assessment is based on a single view. Localization, laterality, size, and extent of any potential finding are not available from this output. The overall confidence in this assessment is high.",[],"[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,79,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for human review. This output does not fully exclude disease in every case.
Limitations: This is a classification-only output. Assessment of laterality, localization, size, extent, or tension physiology is not available from this output. Interpretation should be integrated with the full clinical context.","[""KB_064"", ""KB_072""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,80,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: This output requires qualified human review. Assessment of laterality, localization, size, extent, or tension physiology is not available from this automated output.
Limitations: This is an automated screening output and does not fully exclude disease in every case. The conclusion should be interpreted with appropriate clinical caution.","[""KB_064"", ""KB_072"", ""KB_065""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,60,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: No evidence suggestive of pneumothorax.
Impression: Not suggestive of pneumothorax.
Recommendations: Clinical correlation is advised. Further assessment may be considered if clinical suspicion persists.
Limitations: This analysis is limited to screening for pneumothorax. Assessment of laterality, size, extent, or tension physiology is not available from this output.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,79,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: The analysis is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is identified.
Recommendations: Clinical correlation is advised. Further evaluation may be considered if clinical suspicion persists.
Limitations: The analysis is based on a single view. The retrieved reference cases show low similarity to the current study, which may affect confidence. Assessment of laterality, size, extent, or tension physiology is not available from this output.",[],"[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,70,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for human review. This output does not fully exclude disease in every case.
Limitations: This is a classification-only output. Assessment of laterality, localization, size, extent, or tension physiology is not available from this output.","[""KB_064"", ""KB_072""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,78,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for human review. This output does not fully exclude disease in every case.
Limitations: This is an automated screening output. Interpretation should be made with appropriate clinical caution. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output.","[""KB_064"", ""KB_072"", ""KB_065""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,59,"Clinical context: Screening for pneumothorax.
Technique: AI-assisted analysis of chest radiograph.
Findings: No evidence suggestive of pneumothorax.
Impression: Not suggestive of pneumothorax.
Recommendations: Clinical correlation is recommended. Further evaluation may be considered if clinical suspicion persists.
Limitations: This assessment is based on a single view. Localization, laterality, size, extent, and tension assessment are not available from this output.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,75,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: No pneumothorax is identified.
Impression: Not suggestive of pneumothorax.
Recommendations: Clinical correlation is advised. Further imaging may be considered if clinical suspicion persists.
Limitations: This assessment is based on a single view. The retrieved reference cases show low similarity to the current study, which may affect the stability of the interpretation. Localization, laterality, size, and extent of any potential finding are not available from this output.",[],"[""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.11180.1517875231.591001"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641""]"
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,69,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for human review. This does not fully exclude disease in every case.
Limitations: This is a classification-only output. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output.","[""KB_064"", ""KB_072""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,79,"Clinical context: Automated screening for pneumothorax.
Technique: Automated analysis performed.
Findings: The automated screening output is not suggestive of pneumothorax.
Impression: Impression is not suggestive of pneumothorax on this automated screening output.
Recommendations: Continued need for qualified human review and correlation with the full clinical context is required.
Limitations: This is an automated screening output and does not fully exclude disease in every case. Assessment of laterality, localization, size, extent, or tension physiology is not available from this output.","[""KB_064"", ""KB_072""]","[""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.11180.1517875231.591001"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641""]"
