group,image_path,p,yhat,json_ok,evidence_ok,hallucination,too_long,fail_safe,fail_reason,unsupported_localization,unsupported_size,unsupported_tension,unsupported_imaging_sign,report_word_count,diagnostic_report,evidence_text_ids,evidence_case_ids
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,86,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is suggested by this output.
Recommendations: Clinical correlation is required. The findings should be interpreted in conjunction with the full clinical presentation and physical examination.
Limitations: This output is for screening assistance only and does not provide a definitive diagnosis. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output. The final interpretation must be made by a qualified radiologist.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,76,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is suggested by this output.
Recommendations: Clinical correlation is required. A definitive diagnosis should be based on a comprehensive review of the complete imaging study by a qualified radiologist.
Limitations: This output does not provide localization, laterality, size, extent, or assessment for tension physiology. The absence of suggested findings does not definitively exclude all pathology.",[],[]
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,101,"Clinical context: Not provided.
Technique: Chest radiograph.
Findings: The binary classification output is not suggestive of pneumothorax.
Impression: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold. This result provides no localization, laterality, size, extent, or assessment of tension physiology.
Recommendations: Human review and clinical correlation are required; false negatives can occur.
Limitations: This system provides research-only decision support for pneumothorax binary classification from chest X-ray images. Outputs must be limited to class probability, threshold-based label, and uncertainty/limitations. It must not be used as a standalone diagnostic tool.","[""KB_009"", ""KB_050"", ""KB_001""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7876_train_0_.png,0.02588120475411415,0,True,True,False,False,False,,False,False,False,False,99,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold.
Impression: Not suggestive of pneumothorax (classification-only).
Recommendations: Human review and clinical correlation are required; false negatives can occur.
Limitations: This system provides research-only decision support for pneumothorax binary classification from chest X-ray images. Outputs must be limited to class probability, threshold-based label, and uncertainty/limitations. It must not be used as a standalone diagnostic tool. Localization, laterality, size, extent, and tension assessment are not available from this output.","[""KB_009"", ""KB_050"", ""KB_001""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.4672.1517875184.64448""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,82,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The findings are not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is identified.
Recommendations: Clinical correlation is advised. A normal screening result does not exclude all thoracic pathology.
Limitations: This assessment is based on a screening output. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output. The absence of findings on a single radiograph does not definitively exclude a pneumothorax, particularly a small or localized one.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,102,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output.
Impression: No evidence of pneumothorax is suggested by this output.
Recommendations: Clinical correlation is required. A definitive diagnosis should be based on a comprehensive review of the full clinical presentation and imaging by a qualified radiologist.
Limitations: This output is a screening aid and not a definitive diagnostic tool. It is subject to inherent limitations and should be interpreted with caution. The absence of suggested findings does not definitively exclude pathology.",[],[]
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,106,"Clinical context: Not provided.
Technique: AI-assisted screening for pneumothorax.
Findings: The AI output is not suggestive of pneumothorax (binary classification only).
Impression: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold. No localization, laterality, size, extent, or assessment for tension physiology is available from this output.
Recommendations: Human review and clinical correlation are required; false negatives can occur.
Limitations: This system provides research-only decision support. It must not be used as a standalone diagnostic tool. A positive prediction can occur in non-pneumothorax cases; therefore, avoid escalation language and rely on human review and context.","[""KB_009"", ""KB_050"", ""KB_001"", ""KB_030""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\4925_train_0_.png,0.04448783025145531,0,True,True,False,False,False,,False,False,False,False,98,"Clinical context: Pneumothorax screening.
Technique: Chest radiograph.
Findings: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold.
Impression: Not suggestive of pneumothorax (classification-only).
Recommendations: Human review and clinical correlation are required; false negatives can occur.
Limitations: This system provides research-only decision support for pneumothorax binary classification from chest X-ray images. Outputs must be limited to class probability, threshold-based label, and uncertainty/limitations. It must not be used as a standalone diagnostic tool. No localization, laterality, size, extent, or tension assessment is available from this output.","[""KB_009"", ""KB_050"", ""KB_001""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,82,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is suggested by this output.
Recommendations: Clinical correlation is required. A definitive diagnosis should be based on a full clinical and radiological assessment by a qualified practitioner.
Limitations: This output is for screening assistance only. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output. The absence of suggested findings does not definitively exclude all pathology.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,111,"Clinical context: Screening for pneumothorax.
Technique: Frontal chest radiograph.
Findings: The output is not suggestive of pneumothorax. Assessment of localization, laterality, size, extent, or tension physiology is not available from this output.
Impression: No evidence of pneumothorax is suggested by this screening output.
Recommendations: This output should be interpreted in the full clinical context by a qualified physician. Correlation with the patient's clinical presentation and physical examination is essential. Any clinical suspicion warrants further evaluation.
Limitations: This is a screening output and not a definitive diagnostic assessment. It does not replace a full radiological interpretation. False negative results are possible, particularly for small, localized, or atypical pneumothoraces. Clinical vigilance is required.",[],[]
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,104,"Clinical context: Not provided.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax based on binary classification.
Impression: The output is not suggestive of pneumothorax. This is a classification-only output; no localization, laterality, size, extent, or assessment for tension physiology is available.
Recommendations: Human review and clinical correlation are required. False negatives can occur.
Limitations: This output is for decision support only and must not be used as a standalone diagnostic tool. The result provides no localization or severity assessment. A positive prediction can occur in non-pneumothorax cases; therefore, avoid escalation language and rely on human review and clinical context.","[""KB_050"", ""KB_009"", ""KB_001"", ""KB_030""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\7634_train_0_.png,0.0456240177154541,0,True,True,False,False,False,,False,False,False,False,112,"Clinical context: Chest radiograph submitted for pneumothorax screening.
Technique: Single-view chest radiograph.
Findings: The classifier output is not suggestive of pneumothorax (binary classification only).
Impression: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold. This result provides no localization, laterality, size, extent, or tension assessment.
Recommendations: Human review and clinical correlation are required. False negatives can occur.
Limitations: This system provides research-only decision support. The output is limited to binary classification and must not be used as a standalone diagnostic tool. A positive prediction can occur in non-pneumothorax cases; therefore, avoid escalation language and rely on human review and context.","[""KB_050"", ""KB_009"", ""KB_005"", ""KB_030"", ""KB_001""]","[""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641"", ""1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236""]"
G0_llm_only,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,71,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The findings are not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is identified.
Recommendations: Clinical correlation is advised. A normal screening result does not exclude all thoracic pathology.
Limitations: This assessment is based on a single frontal radiograph. Localization, laterality, size, extent, and assessment for tension physiology are not available from this output. Subtle or small pneumothoraces may not be detected.",[],[]
G1_image_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,67,"Clinical context: Screening for pneumothorax.
Technique: Chest radiograph.
Findings: The output is not suggestive of pneumothorax.
Impression: No evidence of pneumothorax is suggested by this output.
Recommendations: Clinical correlation is required. The final interpretation should be made by a qualified radiologist.
Limitations: This output does not provide localization, laterality, size, extent, or assessment for tension physiology. The absence of suggested findings does not definitively exclude all pathology.",[],[]
G2_text_rag,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,87,"Clinical context: AI-assisted screening for pneumothorax.
Technique: Chest radiograph.
Findings: The AI-assisted analysis is not suggestive of pneumothorax based on binary classification.
Impression: The output is not suggestive of pneumothorax. This assessment is based on classification only; no localization, laterality, size, extent, or tension assessment is available from this output.
Recommendations: Human review and clinical correlation are required. False negatives can occur.
Limitations: This is a binary classification output providing no localization or severity assessment. It must not be used as a standalone diagnostic tool.","[""KB_050"", ""KB_009"", ""KB_001""]",[]
G3_both,C:\Users\Steven\Desktop\Final Project\Datasets\Dataset_1\Chest X-Ray Images with Pneumothorax Masks\png_images\8710_train_0_.png,0.013580693863332272,0,True,True,False,False,False,,False,False,False,False,124,"Clinical context: Chest radiograph for pneumothorax screening.
Technique: Frontal chest radiograph.
Findings: The classifier output is not suggestive of pneumothorax (binary classification only).
Impression: The model output is strongly not suggestive of pneumothorax based on a calibrated probability far from the threshold. This result provides no localization, laterality, size, extent, or assessment for tension physiology.
Recommendations: Human review and clinical correlation are required; false negatives can occur.
Limitations: This system provides research-only decision support for pneumothorax binary classification from chest X-ray images. Outputs are limited to class probability and threshold-based label. It must not be used as a standalone diagnostic tool. A positive prediction can occur in non-pneumothorax cases; therefore, avoid escalation language and rely on human review and context.","[""KB_009"", ""KB_050"", ""KB_001"", ""KB_030""]","[""1.2.276.0.7230010.3.1.4.8323329.4939.1517875185.563513"", ""1.2.276.0.7230010.3.1.4.8323329.14006.1517875249.93352"", ""1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134"", ""1.2.276.0.7230010.3.1.4.8323329.11180.1517875231.591001"", ""1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641""]"
